ID	redshift	LF(Ha) MAST	LF err(Ha) MAST	LF(Ha) JADES	LF err(Ha) JADES	LF(Hb) MAST	LF err(Hb) MAST	LF(Hb) JADES	LF err(Hb) JADES	LF([OIII]4959) MAST	LF err([OIII]4959) MAST	LF([OIII]4959) JADES	LF err([OIII]4959) JADES	LF([OIII]5007) MAST	LF err([OIII]5007) MAST	LF([OIII]5007) JADES	LF err([OIII]5007) JADES
10035295	3.58892350772953	1.0348196405600897e-18	9.65440071125915e-21	1.2670901317082073e-18	1.7526216938084364e-20	3.507434774860265e-19	1.3115146453130797e-20	3.6083120530215676e-19	2.38087177844454e-20	6.667582298296088e-19	1.593405724949726e-20	7.0539444934756975e-19	2.8926056874028657e-20	1.6452889096419677e-18	1.3544231116220407e-20	2.0475257499810834e-18	2.458766109900485e-20
