ID	redshift	LF(Ha) MAST	LF err(Ha) MAST	LF(Ha) JADES	LF err(Ha) JADES	LF(Hb) MAST	LF err(Hb) MAST	LF(Hb) JADES	LF err(Hb) JADES	LF([OIII]4959) MAST	LF err([OIII]4959) MAST	LF([OIII]4959) JADES	LF err([OIII]4959) JADES	LF([OIII]5007) MAST	LF err([OIII]5007) MAST	LF([OIII]5007) JADES	LF err([OIII]5007) JADES
18090	4.77562372049334	0.6483672912037007		0.7938399561388149		0.2681530073513298	0.022406729647255	0.2945843958204135	0.0258095923942172	0.6445796414840017	0.0215240985304106	0.6442702579750761	0.0248045728650218	1.94986665103377	0.0298347308248842	2.134130399552761	0.0376711925213863
18846	6.335054	0.384963741126392	0.0029898557503324	0.4943048722342988	0.0053483070358029	0.1782007199003708	0.0077279861732425	0.1474495246924821	0.0123395112485579	0.2911358836649513	0.0078956037353034	0.3081171625721246	0.0125833071323076	0.7844267670587884	0.0089100010026981	0.8172152924686552	0.0142014062589032
18970	3.72458828704365	1.2480825288503201	0.0192052302972557	2.2900561312497967	0.0298099419089282	0.503643312952777	0.0385485952971162	0.7715945371190491	0.0595013271038609	0.7137322688391013	0.0338184712327043	1.158948949278874	0.0522128887299311	1.98610388701267	0.0331694470429082	3.0660311763835058	0.0561049756810145
18976	6.327052	0.1368176255925626	0.0038823274881382	0.141887185857348	0.0046377594335965	0.0738728462237366	0.0071070988607794	0.057468782817531	0.0084496130932161	0.0569232648754015	0.0059186424872162	0.0648262986572148	0.0070384229188469	0.246071436943259	0.0074929237677579	0.1956755707820999	0.0097619326939036
19342	5.974287	0.2401646787772731	0.0069646318921356	0.196373471470511	0.0055450511132051	0.1879688222554417	0.0180553264028156	0.0845589864508439	0.0128032876632443	0.1150252554154069	0.0121703538724996	0.0519168102827716	0.007530335404225	0.4530208910770648	0.0147115001938595	0.2879413119323745	0.009526527313743
19519	3.60450973158305	0.8218949321941769	0.0102729853815143	0.8246385203386621	0.0151011856006011	0.3628238372045352	0.0147673999897042	0.3300055039398269	0.022464527460466	0.5933966288492447	0.0132683199464103	0.5349039954818811	0.0201913847849695	1.6561104373993916	0.0139256909009622	1.497064946440901	0.0211948186143787
19606	5.88913558713673	0.1940426904647082	0.0062192833020804	0.275143694442129	0.0089251546822117	0.0740107207361111	0.0124869532153415	0.0835492341393542	0.0162818428192757	0.0844676092789609	0.0129094757861933	0.1261065196248877	0.0184996082590714	0.2540228293143605	0.009603366941531	0.3827758660641827	0.0137230306629031
20961	7.04457065169479					0.013988292266225	0.0084717963905156	0.0399874554166039	0.0112770687544248	0.0252722454306328	0.009971111373777	0.053597470099369	0.0143401419351571	0.078334396109706	0.0097718074691998	0.1227396081338353	0.0130126113711785
22251	5.79838391626917	0.5879048384919163	0.0054150212355229	0.4856363372864014	0.0049123992405165	0.2327135256866374	0.0148980790287246	0.1936736451127854	0.01345755586388	0.4756384785623401	0.0095194522253137	0.3473163444948126	0.0096163775454251	1.3847362387730564	0.0104433082928448	0.9767228514806036	0.0094366718648945
10000626	4.46468607001795	0.0891940958582824		0.1206196408340354		0.0434713913480254	0.0097514703610901	0.0618799071876189	0.013532013636543	0.043097168105691	0.0093650365988409	0.0323758711173745	0.0129972153841304	0.1939122719198497	0.0108617440570655	0.1980076069103764	0.0150760970632425
10001587	3.43070237834676	0.050131553769401496	0.0052120774630626	0.05834137147703025	0.0067631096820071	0.0107859696028788	0.0086901562473577	0.0175964172080354	0.0100571271289721	0.0528627199385141	0.0099034538495528	0.0485518452270513	0.0118643089944388	0.075130193830468	0.0082009825788724	0.0473312042433465	0.009492707296996
10001892	4.770522	0.0238613563913695		0.0357211041975073		0.0007362463913358	0.0108982635445939	0.0031340570721488	0.0177562959489674	-0.0051780288860468	0.0117119318768547	0.0089267228974992	0.0170717550718825	0.04657019614284525	0.0114870984720146	0.04033749024663935	0.0167459074111153
10005113	5.820838					0.0250472615129667	0.0055299560839751	0.0199039000654221	0.0096569393576965	0.0428832174023429	0.0058272377143396	0.0556641682809644	0.0092903759142956	0.1433634617320946	0.0057101814050698	0.2011159379928764	0.009833395056113
10005217	4.8883230178694	0.464239087593571	0.0051874356721823	0.5928729128223225	0.0085112292906252	0.1164844151778096	0.008296765352284	0.136158763077872	0.0121112299175296	0.18215778169050872	0.01186831988563365	0.21612987301961195	0.0178000079864686	0.5369490845967049	0.010331564480336449	0.6739731302660333	0.01538644423879075
10005447	6.62257640301802	0.0371265461516374	0.0033949458111041	0.0233469515993307	0.0049582647361834	0.0028657789363779	0.0087941190515212	0.0172968272668653	0.0137955019873756	0.008649375282175	0.00772238645413	0.021574506966511	0.0112190189379922	0.0327004751612694	0.0082818869396584	0.0737228452398701	0.0120335725338166
10009506	3.59928686455817	0.9399082236268743	0.0078267614114573	0.9534021934434682	0.0103366154944912	0.3616723059540084	0.0116724048801753	0.400472429041847	0.0188336018793821	0.8305563086173773	0.0137324831781351	0.8815272413699365	0.0198198088504685	2.3791647738394626	0.0134724139388896	2.5017718817594545	0.0194455426919561
10009693	6.28599376348805	0.0551811820012154	0.005004225416671	0.038294793296294	0.0061939719168209	-0.0178267279061919	0.0111937210544543	-0.019497126276451	0.0159609644131232	-0.0048187195761374	0.0098278270622209	-0.0037585476579953	0.0140143503221799	0.0756609350525989	0.0105428456212609	0.060244234224144	0.0150348907409988
10009848	4.37	0.0038733688583113		0.0252039919554413		0.0041372449639838	0.0131062852444065	-0.0158712681484938	0.0158717571140857	-0.0180586583495723	0.0192627555773209	-0.0044853118923797	0.026457855720563	0.0375998208178567	0.0225894062218401	0.0361672529584726	0.0335182573750125
10013545	4.03498294164463	0.5447255534337685		0.9566241160554232		0.2207360176861692	0.0150276595575049	0.25994801446285	0.0185060816426776	0.4167670654066931	0.0117955428323113	0.5118347237116728	0.0145278582659108	1.2016046607847517	0.014169714697917	1.62561273569951	0.0159327401783235
10013609	6.928894					0.0837301862329817	0.0093923777241667	0.0859527446807137	0.0154549103482187	0.1193651405284704	0.0110775661630203	0.169851304876452	0.0192180990810293	0.3910012677013338	0.0088494350614856	0.4617482036454241	0.0145670081287244
10013618	5.94372301071691	0.1116540180625879	0.002464376004302	0.1246293372803349	0.0034933537391622	0.0407902398018845	0.0040352443857734	0.0439740888128383	0.005199644754411	0.0867954301229284	0.0054886690440569	0.1002768163497361	0.0075032923163292	0.1807102280772836	0.0042489637666218	0.2026999999023741	0.0054770746306162
10013620	5.91753186734937	0.1558456960282519	0.003744963790538	0.1953850104963818	0.0057661825474616	0.0493883537381833	0.0068559312825813	0.0736812286376468	0.0105098283498046	0.1231239163774443	0.0087087360050276	0.1335999931731755	0.0123632516001336	0.2860775728949304	0.0091353195452046	0.3666202036837162	0.0131043630345922
10013704	5.919825	0.434335730297931	0.0034759956271999	0.5198495192349037	0.0059429324174733	0.1250878734274692	0.0057907448261442	0.1441089807724452	0.0108392499762111	0.2077325535110522	0.0060914925495017	0.2597403035483883	0.0095017884829557	0.6393256003844896	0.0064592090322324	0.6982864347674348	0.0102182574191123
10013905	7.197212					0.0678529756088489	0.0062082805537943	0.1014541126268984	0.0115169684741128	0.0753484764737719	0.0055237631597565	0.0743922358885846	0.0102495895841105	0.2273755042599975	0.0058481801776576	0.2636535785169469	0.0108530731660991
10015338	5.07627227996806	0.4118275719709636		0.4913428943076843		0.1591019548893225	0.0472340925209175	0.1807145564264214	0.0660111462664672	0.2871066909719422	0.036177272679724	0.4241679257232152	0.0530466239371697	0.738995774809644	0.0328820844102757	0.934760207726687	0.0482230158412425
10016186	3.92792643507394	0.5690341272171282		0.7223118747205862		0.2181550528562073	0.013999279804254	0.238724716032631	0.0188837458638702	0.3587892244090285	0.0147425293975269	0.3694140233703145	0.0214820746814462	1.0309100236301412	0.0166873194935794	1.0955093641152325	0.0225134261651039
10016374	5.50325569707072	0.2350418000473976		0.2808255933478345													
10035295	3.58892350772953	1.171140748718597	0.0150310970214267	1.2925161876854245	0.0175262169380843	0.402160595781248	0.0204515476639045	0.3608312053021568	0.0238087177844453	0.7473219558184336	0.0233369296944699	0.7053944493475698	0.0289260568740286	2.144669249631869	0.021118305697399	2.0475257499810837	0.0245876610990048
