ID	redshift	Flux (Ha 6563) MAST	F_err(Ha 6563) MAST	Flux (Ha 6563) JADES	F_err(Ha 6563) JADES	Flux (Hb 4861) MAST	F_err(Hb 4861) MAST	Flux (Hb 4861) JADES	F_err(Hb 4861) JADES	Flux ([OIII]4959) MAST	F_err([OIII]4959) MAST	Flux ([OIII]4959) JADES	F_err([OIII]4959) JADES	Flux ([OIII]5007) MAST	F_err([OIII]5007) MAST	Flux ([OIII]5007) JADES	F_err([OIII]5007) JADES	Flux ([NII]6583) MAST	F_err([NII]6583) MAST
18090	4.77562372049334					0.2896395480623881	0.032417255219917125	0.35347410565946225	0.03388128512035116	0.6404634508757986	0.029137143392087454	0.6595344883916727	0.036783708463204494	2.065350458956786	0.027246548345873863	2.0968775706359524	0.03608182913899074		
18846	6.335054																		
18970	3.72458828704365	1.3905747693190071	0.031107062082602686	2.4027617225229063	0.07547323652835407	0.5304126444727681	0.03385137824093733	0.765522670247158	0.07847617893553503	0.7752649194438697	0.04537054191131022	1.40158627928223	0.07005094110105711	2.0927548555909516	0.04450037241794381	3.1048854689443406	0.06478444562461147	0.15562330118575954	0.21410983305597064
18976	6.327052																		
19342	5.974287																		
19519	3.60450973158305	0.8165347356880286	0.015148402920024737	0.7944892237398054	0.019314413672818716	0.3734162601209299	0.014365504035263389	0.3300733958295697	0.02073602421284345	0.6079569816419577	0.015048351230552084	0.5559488391639863	0.02158985130624886	1.6623403908915027	0.013915350455726805	1.5106759265356993	0.02246254428219456	0.03745746478626203	0.1320415419479074
19606	5.88913558713673																		
20961	7.04457065169479																		
22251	5.79838391626917																		
10000626	4.46468607001795					0.03886975364374081	0.013266310008311855	0.048237247350511235	0.01787982896629686	0.03535770408338454	0.01324935574178005	0.03202070798512006	0.01928576154648163	0.2081722414978559	0.013629517030692878	0.21020803190385942	0.018037381210008124		
10001587	3.43070237834676	0.05818050643541373	0.014908918677577165	0.06292771975770721	0.02351712927710415	0.00030926325865883605	0.01579570857457065	0.013028249268214567	0.015620694909144245	0.05233095934977258	0.010571790467898915	0.04685262103813924	0.014510247587396479	0.08863698789987541	0.010369777003926155	0.05743947380624814	0.013419353559707133	0.05886262658062773	0.020673336237460906
10001892	4.770522					0.023505480306940458	0.01777123026913741	0.02293055004941512	0.02647347323060891	0.02113124966878373	0.017360917734635592	0.06765075933787594	0.02530618862929141	0.12638160780288216	0.0170275661875191	0.0867452230618185	0.024823314788789977		
10005113	5.820838																		
10005217	4.8883230178694					0.10469403292525074	0.011163340298395158	0.1698740211124152	0.01621935432661049	0.17400049809299387	0.013774888680312	0.20929620545836652	0.01929823636147137	0.5471387274379425	0.012958652340129932	0.6535731781370884	0.0189300017907386		
10005447	6.62257640301802																		
10009506	3.59928686455817	0.9348160303688132	0.01644829260905245	1.1287278346915859	0.030579659331351237	0.4391845347692886	0.018920826535496538	0.4234753125106337	0.023757101050746476	0.8617830979123076	0.016886578841473016	0.9216191991767324	0.024279104469042908	2.418793583398148	0.016499552802516207	2.5585483568217735	0.023815828683397367	0.030948985230815577	0.17321336881782645
10009693	6.28599376348805																		
10009848	4.37					0.017457380171439753	0.027230687218323096	0.0368947754560548	0.033175659889685065	0.010604422658107838	0.023000003883835104	0.00845142815562695	0.03412251419421122	0.04415648106147219	0.02255809007825553	0.036764352283594044	0.03347141379668037		
10013545	4.03498294164463					0.23351628311801642	0.030652310599526156	0.28911508436237465	0.027098044128842126	0.5232032254805494	0.018654047850711612	0.5582390340373982	0.022975193151049254	1.2288901328938027	0.017357751583090518	1.6837070755846064	0.021380283503005193		
10013609	6.928894																		
10013618	5.94372301071691																		
10013620	5.91753186734937																		
10013704	5.919825																		
10013905	7.197212																		
10015338	5.07627227996806					0.2098731913283878	0.04512501956663779	0.19690578862022623	0.06520034437662173	0.29526761128604306	0.047406713373770046	0.42843976286200747	0.06655111089032775	0.8255442101300328	0.04451297982212543	1.0174524838139916	0.06528123216713962		
10016186	3.92792643507394					0.2692974695062477	0.01629249118003158	0.32228104387445256	0.022302169181377902	0.40765206100454576	0.01901717480379201	0.40044817209163175	0.024338739251807552	1.0450249560726113	0.0176961498792747	1.1052830988217535	0.023874325559658946		
10016374	5.50325569707072							0.10918346171904116	0.015956267129031133										
10035295	3.58892350772953	1.1823986806152078	0.021453457965467014	1.2694268073168034	0.023649972191952782	0.3892602728126907	0.024718810257933377	0.38445244572568704	0.02895023592601265	0.7525727026481212	0.026435151160803406	0.6943552933104568	0.0289552294372252	2.1406957732022986	0.024395060422027312	2.0689437394315218	0.030125641636380558	0.009521336393586632	0.20984350927624296
