ID	redshift	LF(Ha) MAST	LF err(Ha) MAST	LF(Ha) JADES	LF err(Ha) JADES	LF(Hb) MAST	LF err(Hb) MAST	LF(Hb) JADES	LF err(Hb) JADES	LF([OIII]4959) MAST	LF err([OIII]4959) MAST	LF([OIII]4959) JADES	LF err([OIII]4959) JADES	LF([OIII]5007) MAST	LF err([OIII]5007) MAST	LF([OIII]5007) JADES	LF err([OIII]5007) JADES
7938	4.80631123887867	0.46974179619946477	0.013665244097897147	0.5828911286891739	0.022411347409727292					0.1869013686981296	0.004870626656305494	0.29977325984129766	0.030396189024310898	1.083376133074833	0.00954771048410629	1.2908885845087774	0.045508438456123776
8013	8.47315					0.04475813861446695	0.009721266532713848	0.024337452743628384	0.020699707570164958	0.021843744930553768	0.006626058427903807	0.04497303937592663	0.017177321859988506	0.08891861087870709	0.007279485007872217	0.14554053062856281	0.01887251628619697
8079	7.258982					-0.014832681340306363	0.006210495790401277	-0.028471805905405153	0.009240954330856586	0.001483717648809058	0.00513815543370274	0.011272754353265635	0.007757452688504434	0.010314292667230647	0.004114291654742219	0.002548221424073889	0.006211833502444361
8083	4.6487198664651	1.7199522699830754	0.01984023907608947	2.0754644324432205	0.028863987057478654												
8113	4.90277103561231	0.27893577208062414	0.017206633652900094	0.338955248896768	0.01829206888589241			-0.03253887255752898	0.007104548694597452	0.20501557057037528	0.014870168792470473	0.2144770656934592	0.013685539217905527	0.6584423224781022	0.014598195301070607	0.6347985104662445	0.010969821359714709
9422	5.935895					0.2675750946404915	0.009981379521991957	0.3097373086160007	0.012085574866664632	0.4389651040119236	0.00593693946124486	0.5629277523432826	0.00922720798563935	1.3020147268932658	0.006903705317714884	1.6251706162642863	0.010703040976592106
9452	5.12243857379367	0.27953505517417043	0.024177698091245942	0.1088252110902861	0.05746931393120537	0.2806182047788089	0.04164717050342449	-0.37467307915751685	0.12108346344934745	0.23016401417382	0.03320572785729743	0.05099337654573406	0.060153040429421226	0.6821303657369131	0.035123959480798196	0.596801175576057	0.06970423971332819
9743	5.44012039584156	0.30735393734945926	0.03206194627531826	0.492981274357824	0.07149970794060001	0.07247205651816241	0.024496731602380348	0.11653371353470969	0.04275487391249503	0.0920687954928619	0.011213766423100426	0.1290583948959187	0.026995526590054147	0.244381421672252	0.015549502339941693	0.35801615288814176	0.03743401219484745
16625	6.630648	0.16287091125258923	0.011507010206986844	0.2639910639141076	0.021161043944059512	0.0526862844754045	0.007463473623764857	0.11513363820039658	0.014645291759928465	0.05334724106258664	0.0030760245062108785	0.07902347545185424	0.004938320626679642	0.2205839751260239	0.004917767143649558	0.29706921195082164	0.007253078407881981
16745	5.56655234405774	0.3916284436061805	0.011678209377202188	0.3835541979802631	0.014537491500754219	0.14890741046545283	0.014825096807011686	0.06986297807776068	0.022596163809276384								
17072	4.70200977971638	0.1480653126722438	0.011301576551899992	0.1539159072834328	0.012892751636298938												
17260	4.88512714601353	0.048218030823029286	0.010487214659696383	0.06850684542446013	0.013699056598308739					0.008385379350496498	0.007957792419880375	4.560841190002732e-05	0.008423840880998382	0.04509596307464626	0.01102966503799319	0.05820231195639551	0.014300601737484557
17566	6.101534	0.40140111288609787	0.032386514019601326	0.2524040014686082	0.023977644716743095	0.13507304141876153	0.03219179301554019	0.1048036829646156	0.019146554325780364	0.246306015273298	0.02048217426941752	0.15295255433510282	0.01396688666222682	0.759525444554784	0.023212325496853023	0.48954515272154586	0.016789686596107575
17777	4.13366013096712	0.16567097764657499	0.015464156874523195	0.15407064815691612	0.018210512968181557												
18028	3.73094591607022																
18090	4.77562372049334	0.7130239304793586	0.021223324940408794	0.87831660459662	0.03004986852601712									1.8283877053400994	0.009329195500750728	2.1653208767910517	0.021391210863013953
18846	6.335054	0.4572495768621054	0.016079883264452307	0.5656083197628015	0.016923953060382496	0.2006115408297609	0.010632094792444258	0.17604541552665287	0.012865247616700154	0.29113588366495136	0.007895603735303468	0.3081171625721246	0.012583307132307634	0.7844267670587884	0.008910001002698145	0.8172152924686552	0.014201406258903223
18970	3.72458828704365	1.3960990829886502	0.025744663581562795	2.965498411472637	0.061716293476186665												
18976	6.327052	0.17291019361583052	0.019135054585284986	0.15632055384411772	0.026740178535449133	0.09793000001864292	0.013576926814750605	0.05929592263802429	0.012296746517489068	0.05692326487540158	0.005918642487216239	0.06482629865721487	0.0070384229188469195	0.24607143694325903	0.007492923767757994	0.1956755707820999	0.009761932693903663
19342	5.974287	0.23877419802308986	0.01795483934626515	0.1798173285366356	0.016368915134767372	0.19140464048562342	0.018477110536536237	0.08876265405153938	0.01515076359468316	0.11502525541540694	0.012170353872499649	0.0519168102827716	0.007530335404225085	0.45302089107706484	0.014711500193859596	0.2879413119323745	0.009526527313743077
19519	3.60450973158305	0.8502400951462532	0.01941719738523251	0.9063092710447234	0.029578392219036735												
19606	5.88913558713673	0.2252064713404422	0.015040758938671187	0.28135537258477594	0.04349871028951696	0.08751098748849272	0.012973427223765654	0.08321493300852059	0.02655785939525903	0.08446760927896096	0.01290947578619339	0.12610651962488778	0.018499608259071494	0.2540228293143605	0.009603366941531051	0.3827758660641827	0.013723030662903112
20961	7.04457065169479			0.03609173927595568	0.009785332382025195	0.02696087127213951	0.012299182692426702	0.08760446135978978	0.013850342335932726	0.025272245430632837	0.009971111373777068	0.05359747009936906	0.014340141935157135	0.078334396109706	0.009771807469199858	0.12273960813383532	0.013012611371178507
22251	5.79838391626917	0.6734498838930874	0.0234963289574178	0.5494380366858407	0.01903494411961306	0.24035492245261958	0.02077048376564373	0.20202542054185704	0.016636384245933226	0.4756384785623401	0.009519452225313743	0.34731634449481263	0.009616377545425183	1.3847362387730564	0.01044330829284482	0.9767228514806036	0.009436671864894572
10000626	4.46468607001795	0.0865417091601856	0.009029235633259787	0.11723680305955315	0.015990930070322634												
10001587	3.43070237834676	0.039995616972836795	0.017066638276908595	0.038065985650938494	0.025746712364766198												
10001892	4.770522	0.02337540093799994	0.007329393340808869	0.03082910805669048	0.01063038330731081									0.017326451032835578	0.002322615310782446	0.029450812730359148	0.0054519569451227734
10005113	5.820838					0.016196310656519487	0.007327909742900637	0.007107129325645049	0.011095961543730423	0.04288321740234296	0.005827237714339642	0.05566416828096442	0.009290375914295691	0.14336346173209466	0.005710181405069833	0.20111593799287647	0.00983339505611306
10005217	4.8883230178694	0.4765367361091158	0.010403915775731297	0.6007310243610925	0.012359082199275005					0.18914824007229447	0.009973115807040286	0.22951558558477608	0.01631733643176033	0.5293733539823244	0.008938682920497668	0.697734113775502	0.014626104026893983
10005447	6.62257640301802	0.022513798760160922	0.022612849979656287	0.0731187910188177	0.03909059381515133	0.012059055387630522	0.010408653893083502	-0.008406492926639692	0.018946742277720422	0.008649375282175064	0.0077223864541300325	0.021574506966511055	0.011219018937992244	0.032700475161269435	0.008281886939658492	0.07372284523987013	0.012033572533816686
10009506	3.59928686455817	1.0507667260439062	0.013766377125452655	1.3227391480871673	0.026588312029942864												
10009693	6.28599376348805	0.03795460138832024	0.02765267573366277	0.1744822412426053	0.043488156908165265	-0.02111851627055957	0.01782353947073862	-0.03695483338843119	0.023238817180599818	-0.00481871957613746	0.009827827062220951	-0.003758547657995346	0.014014350322179946	0.07566093505259895	0.010542845621260953	0.060244234224144065	0.015034890740998806
10009848	4.37	0.007833673837158765	0.02085696451289482	0.03255451554220844	0.028833462415012417												
10013545	4.03498294164463	0.5790861562135289	0.019891899449711845	1.0202634823982994	0.028988671862207667												
10013609	6.928894	0.03550758129065961	0.006494543385865634	0.32362203452390337	0.028337624941780583	0.13055883417229716	0.014834158912151547	0.12087964871546118	0.01878701912925954	0.11936514052847043	0.011077566163020339	0.16985130487645206	0.019218099081029366	0.39100126770133387	0.008849435061485666	0.4617482036454241	0.014567008128724475
10013618	5.94372301071691	0.13727901224100333	0.010601152018871086	0.16193959366515234	0.014834315480814157	0.06538504501306991	0.008643304554801745	0.07260557872107391	0.010957595833510799	0.08679543012292848	0.005488669044056984	0.10027681634973612	0.007503292316329224	0.18071022807728365	0.004248963766621822	0.20269999990237414	0.005477074630616263
10013620	5.91753186734937	0.2014062523597953	0.01275228936670166	0.25809596010274477	0.02856569235485878	0.05188683772442015	0.013642758661790955	0.09974996243397602	0.02104125636089619	0.1231239163774443	0.008708736005027628	0.13359999317317556	0.012363251600133624	0.28607757289493047	0.009135319545204678	0.3666202036837162	0.013104363034592286
10013704	5.919825	0.6750487197868533	0.017778056947995547	0.7924071300849154	0.026902545026087302	0.15388932776874528	0.007771751592623855	0.19282443007253583	0.014367533416819253	0.2077325535110522	0.0060914925495017935	0.25974030354838834	0.009501788482955738	0.6393256003844896	0.0064592090322324845	0.6982864347674348	0.010218257419112304
10013905	7.197212					0.07170414673853379	0.006136011407949511	0.10780273511564809	0.013843946788571978	0.0753484764737719	0.005523763159756556	0.07439223588858461	0.010249589584110501	0.22737550425999753	0.00584818017765767	0.2636535785169469	0.010853073166099157
10015338	5.07627227996806	0.48449082327046444	0.018599441547441243	0.638741149454072	0.04946642488884809	0.09827332517134961	0.03426506536322692	0.1353906892618022	0.05907210467812359								
10016186	3.92792643507394	0.6680312078678189	0.019564109590547284	0.7975624568295014	0.0332212389454005												
10016374	5.50325569707072	0.25106446737179444	0.0145916342581153	0.29464605522196907	0.01930924936987865												
10035295	3.58892350772953	1.220384876191124	0.023662604516916975	1.383998981197675	0.026941613258434634												
