ID	redshift	EW(Ha) MAST	EW(Ha) unc MAST	EW(Ha) JADES	EW(Ha) unc JADES	EW(Hb) MAST	EW(Hb) unc MAST	EW(Hb) JADES	EW(Hb) unc JADES	EW([OIII]) MAST	EW([OIII]) unc MAST	EW([OIII]) JADES	EW([OIII]) unc JADES
8113	4.90277103561231	-448.05245203299	25.313623675853208 Angstrom	-590.5649414010422	58.37501035404981 Angstrom	-114.29905004572183	10.146612552719674 Angstrom	-86.81444872873523	12.946114728603835 Angstrom	-910.1681615660584	24.624302492580767 Angstrom	-892.7179376080239	34.51736571805162 Angstrom
