ID	redshift	EW(Ha) MAST	DEW(Ha) MAST	EW(Ha) JADES	DEW(Ha) JADES	EW(Hb) MAST	DEW(Hb) MAST	EW(Hb) JADES	DEW(Hb) JADES	EW([OIII]) MAST	EW([OIII]) unc MAST	EW([OIII]) JADES	EW([OIII]) unc JADES	Ha_ini	Ha_end	Hb_ini	Hb_end	[OIII]_ini	[OIII]_end
3968	5.76847043540196	16.743394650073373	545.5176212977775	5.185832878517094	10111.515226579273	1476.4711995399994	7936.968716736302	17467.939975527384	456072.3979456643	379263.24847180146	1208288.0414149	-1056.7495720169572	1708.2888866134194	6523.0	6602.0	4483.0	4874.0	4922.0	5031.0
